unified_observation_id;source_id;dataset_id;source_observation_id;latitude;longitude;coord_x;coord_y;crs;country;state;sample_date;sample_year;sample_period_start;sample_period_end;depth_top_cm;depth_bottom_cm;layer_thickness_cm;carbon_content_g_kg;carbon_analysis_method;carbon_stock_kg_m2;carbon_stock_mg_ha;bulk_density_g_cm3;coarse_fragments_fraction;carbon_stock_00_05;carbon_stock_05_15;carbon_stock_15_30;carbon_stock_30_60;carbon_stock_60_100;target_kind;target_value;target_unit;derivation_method;quality_flag;duplicate_group_id;duplicate_status;duplicate_resolution
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10599:34829:0-8:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10599:34829;-6.8;-60.28333333333333;-60.28333333333333;-6.8;EPSG:4326;Brazil;AM;;;;;0;8;8;27;Não informado;;;;;;;;;;carbon_content;27;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001162;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10599:34830:8-30:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10599:34830;-6.8;-60.28333333333333;-60.28333333333333;-6.8;EPSG:4326;Brazil;AM;;;;;8;30;22;15;Não informado;;;;;;;;;;carbon_content;15;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001165;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10599:34831:30-65:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10599:34831;-6.8;-60.28333333333333;-60.28333333333333;-6.8;EPSG:4326;Brazil;AM;;;;;30;65;35;7;Não informado;;;;;;;;;;carbon_content;7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001163;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10599:34832:65-90:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10599:34832;-6.8;-60.28333333333333;-60.28333333333333;-6.8;EPSG:4326;Brazil;AM;;;;;65;90;25;5;Não informado;;;;;;;;;;carbon_content;5;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001164;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10599:34833:90-160:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10599:34833;-6.8;-60.28333333333333;-60.28333333333333;-6.8;EPSG:4326;Brazil;AM;;;;;90;160;70;3;Não informado;;;;;;;;;;carbon_content;3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001166;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10600:34835:0-20:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10600:34835;-7.4;-61.666666666666664;-61.666666666666664;-7.4;EPSG:4326;Brazil;AM;;;;;0;20;20;16;Não informado;;;;;;;;;;carbon_content;16;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001310;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10600:34836:20-50:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10600:34836;-7.4;-61.666666666666664;-61.666666666666664;-7.4;EPSG:4326;Brazil;AM;;;;;20;50;30;7;Não informado;;;;;;;;;;carbon_content;7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001312;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10600:34837:50-80:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10600:34837;-7.4;-61.666666666666664;-61.666666666666664;-7.4;EPSG:4326;Brazil;AM;;;;;50;80;30;4;Não informado;;;;;;;;;;carbon_content;4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001313;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10600:34838:80-120:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10600:34838;-7.4;-61.666666666666664;-61.666666666666664;-7.4;EPSG:4326;Brazil;AM;;;;;80;120;40;3;Não informado;;;;;;;;;;carbon_content;3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001314;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10600:34839:120-160:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10600:34839;-7.4;-61.666666666666664;-61.666666666666664;-7.4;EPSG:4326;Brazil;AM;;;;;120;160;40;2;Não informado;;;;;;;;;;carbon_content;2;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001311;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10646:35051:0-35:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10646:35051;-7.083333333333333;-63.983333333333334;-63.983333333333334;-7.083333333333333;EPSG:4326;Brazil;AM;;;;;0;35;35;43;Não informado;;;;;;;;;;carbon_content;43;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001244;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10646:35052:35-60:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10646:35052;-7.083333333333333;-63.983333333333334;-63.983333333333334;-7.083333333333333;EPSG:4326;Brazil;AM;;;;;35;60;25;6;Não informado;;;;;;;;;;carbon_content;6;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001246;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10646:35053:60-120:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10646:35053;-7.083333333333333;-63.983333333333334;-63.983333333333334;-7.083333333333333;EPSG:4326;Brazil;AM;;;;;60;120;60;4;Não informado;;;;;;;;;;carbon_content;4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001247;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10646:35054:120-160:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10646:35054;-7.083333333333333;-63.983333333333334;-63.983333333333334;-7.083333333333333;EPSG:4326;Brazil;AM;;;;;120;160;40;3;Não informado;;;;;;;;;;carbon_content;3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001245;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10654:35090:0-35:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10654:35090;-7.266666666666667;-60.9;-60.9;-7.266666666666667;EPSG:4326;Brazil;AM;;;;;0;35;35;20;Não informado;;;;;;;;;;carbon_content;20;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001287;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10654:35091:35-50:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10654:35091;-7.266666666666667;-60.9;-60.9;-7.266666666666667;EPSG:4326;Brazil;AM;;;;;35;50;15;15;Não informado;;;;;;;;;;carbon_content;15;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001288;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10654:35092:50-95:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10654:35092;-7.266666666666667;-60.9;-60.9;-7.266666666666667;EPSG:4326;Brazil;AM;;;;;50;95;45;6;Não informado;;;;;;;;;;carbon_content;6;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001289;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10654:35093:95-160:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10654:35093;-7.266666666666667;-60.9;-60.9;-7.266666666666667;EPSG:4326;Brazil;AM;;;;;95;160;65;3;Não informado;;;;;;;;;;carbon_content;3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001290;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10655:35094:0-30:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10655:35094;-7.2;-60.666666666666664;-60.666666666666664;-7.2;EPSG:4326;Brazil;AM;;;;;0;30;30;26;Não informado;;;;;;;;;;carbon_content;26;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001259;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10655:35095:30-60:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10655:35095;-7.2;-60.666666666666664;-60.666666666666664;-7.2;EPSG:4326;Brazil;AM;;;;;30;60;30;12;Não informado;;;;;;;;;;carbon_content;12;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001261;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10655:35096:60-110:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10655:35096;-7.2;-60.666666666666664;-60.666666666666664;-7.2;EPSG:4326;Brazil;AM;;;;;60;110;50;3;Não informado;;;;;;;;;;carbon_content;3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001262;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10655:35097:110-150:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10655:35097;-7.2;-60.666666666666664;-60.666666666666664;-7.2;EPSG:4326;Brazil;AM;;;;;110;150;40;3;Não informado;;;;;;;;;;carbon_content;3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001260;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10658:35106:0-30:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10658:35106;-7.05;-60.21666666666667;-60.21666666666667;-7.05;EPSG:4326;Brazil;AM;;;;;0;30;30;32;Não informado;;;;;;;;;;carbon_content;32;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001237;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10658:35107:30-65:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10658:35107;-7.05;-60.21666666666667;-60.21666666666667;-7.05;EPSG:4326;Brazil;AM;;;;;30;65;35;14;Não informado;;;;;;;;;;carbon_content;14;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001239;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10658:35108:65-110:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10658:35108;-7.05;-60.21666666666667;-60.21666666666667;-7.05;EPSG:4326;Brazil;AM;;;;;65;110;45;7;Não informado;;;;;;;;;;carbon_content;7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001240;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10658:35109:110-150:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10658:35109;-7.05;-60.21666666666667;-60.21666666666667;-7.05;EPSG:4326;Brazil;AM;;;;;110;150;40;8;Não informado;;;;;;;;;;carbon_content;8;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001238;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10659:35110:0-5:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10659:35110;-7.933333333333334;-60.06666666666667;-60.06666666666667;-7.933333333333334;EPSG:4326;Brazil;AM;;;;;0;5;5;32;Não informado;;;;;;;;;;carbon_content;32;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001445;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10659:35111:5-15:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10659:35111;-7.933333333333334;-60.06666666666667;-60.06666666666667;-7.933333333333334;EPSG:4326;Brazil;AM;;;;;5;15;10;11;Não informado;;;;;;;;;;carbon_content;11;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001449;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10659:35112:40-100:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10659:35112;-7.933333333333334;-60.06666666666667;-60.06666666666667;-7.933333333333334;EPSG:4326;Brazil;AM;;;;;40;100;60;3;Não informado;;;;;;;;;;carbon_content;3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001448;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10659:35113:15-40:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10659:35113;-7.933333333333334;-60.06666666666667;-60.06666666666667;-7.933333333333334;EPSG:4326;Brazil;AM;;;;;15;40;25;5;Não informado;;;;;;;;;;carbon_content;5;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001447;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10659:35114:100-160:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10659:35114;-7.933333333333334;-60.06666666666667;-60.06666666666667;-7.933333333333334;EPSG:4326;Brazil;AM;;;;;100;160;60;1;Não informado;;;;;;;;;;carbon_content;1;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001446;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10663:35133:0-20:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10663:35133;-7.75;-60.016666666666666;-60.016666666666666;-7.75;EPSG:4326;Brazil;AM;;;;;0;20;20;29;Não informado;;;;;;;;;;carbon_content;29;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001381;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10663:35134:20-50:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10663:35134;-7.75;-60.016666666666666;-60.016666666666666;-7.75;EPSG:4326;Brazil;AM;;;;;20;50;30;6;Não informado;;;;;;;;;;carbon_content;6;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001382;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10663:35135:50-80:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10663:35135;-7.75;-60.016666666666666;-60.016666666666666;-7.75;EPSG:4326;Brazil;AM;;;;;50;80;30;4;Não informado;;;;;;;;;;carbon_content;4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001383;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10663:35136:80-130:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10663:35136;-7.75;-60.016666666666666;-60.016666666666666;-7.75;EPSG:4326;Brazil;AM;;;;;80;130;50;2;Não informado;;;;;;;;;;carbon_content;2;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001384;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10666:35148:0-25:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10666:35148;-6.966666666666667;-60.666666666666664;-60.666666666666664;-6.966666666666667;EPSG:4326;Brazil;AM;;;;;0;25;25;24;Não informado;;;;;;;;;;carbon_content;24;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001207;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10666:35149:25-50:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10666:35149;-6.966666666666667;-60.666666666666664;-60.666666666666664;-6.966666666666667;EPSG:4326;Brazil;AM;;;;;25;50;25;13;Não informado;;;;;;;;;;carbon_content;13;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001209;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10666:35150:50-110:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10666:35150;-6.966666666666667;-60.666666666666664;-60.666666666666664;-6.966666666666667;EPSG:4326;Brazil;AM;;;;;50;110;60;3;Não informado;;;;;;;;;;carbon_content;3;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001210;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10666:35151:110-150:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10666:35151;-6.966666666666667;-60.666666666666664;-60.666666666666664;-6.966666666666667;EPSG:4326;Brazil;AM;;;;;110;150;40;2;Não informado;;;;;;;;;;carbon_content;2;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001208;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10688:35251:0-20:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10688:35251;-6.883333333333333;-61.583333333333336;-61.583333333333336;-6.883333333333333;EPSG:4326;Brazil;AM;;;;;0;20;20;45;Não informado;;;;;;;;;;carbon_content;45;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001198;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10688:35252:20-40:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10688:35252;-6.883333333333333;-61.583333333333336;-61.583333333333336;-6.883333333333333;EPSG:4326;Brazil;AM;;;;;20;40;20;7;Não informado;;;;;;;;;;carbon_content;7;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001200;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10688:35253:40-70:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10688:35253;-6.883333333333333;-61.583333333333336;-61.583333333333336;-6.883333333333333;EPSG:4326;Brazil;AM;;;;;40;70;30;4;Não informado;;;;;;;;;;carbon_content;4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001201;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10688:35254:70-100:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10688:35254;-6.883333333333333;-61.583333333333336;-61.583333333333336;-6.883333333333333;EPSG:4326;Brazil;AM;;;;;70;100;30;4;Não informado;;;;;;;;;;carbon_content;4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001202;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10688:35255:100-150:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10688:35255;-6.883333333333333;-61.583333333333336;-61.583333333333336;-6.883333333333333;EPSG:4326;Brazil;AM;;;;;100;150;50;4;Não informado;;;;;;;;;;carbon_content;4;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001199;active;kept_confirmed_duplicate:exact_scientific_match
bdsolos_embrapa:bdsolos_public_carbono_organico:17838218424171b96cce05590cc7f8cb836210c4e5e35a9.csv:752:10692:35276:0-10:carbon_content;bdsolos_embrapa;bdsolos_public_carbono_organico;752:10692:35276;-7.95;-64.33333333333333;-64.33333333333333;-7.95;EPSG:4326;Brazil;AM;;;;;0;10;10;12;Não informado;;;;;;;;;;carbon_content;12;g/kg;reported_bdsolos_carbono_organico_g_kg;ok;dup-001463;active;kept_confirmed_duplicate:exact_scientific_match
