SOURCE_ID;DATASET_ID;LATITUDE;LONGITUDE;CRS;COUNTRY;STATE;SAMPLE_DATE;SAMPLE_YEAR;Stock_00_05;Stock_05_15;Stock_15_30;Stock_30_60;Stock_60_100;PROFILE_LAYER_COUNT_INPUT;PROFILE_LAYER_COUNT_USED;EXACT_DUPLICATE_LAYER_COUNT;OVERLAPPING_INPUT_LAYERS;DEPTH_HARMONIZATION_METHOD;SPLINE_SUPPORTED;SPLINE_REASON;SPLINE_LAMBDA;SPLINE_RESCALE_FACTOR;SPLINE_PRE_RESCALE_MASS_BALANCE_ERROR_PCT;STANDARD_DEPTH_REFERENCE_STOCK_Mg_ha;STANDARD_DEPTH_OUTPUT_STOCK_Mg_ha;MASS_BALANCE_ERROR_PCT;EXTRAPOLATED;COVERAGE_00_05;COVERAGE_05_15;COVERAGE_15_30;COVERAGE_30_60;COVERAGE_60_100;OVERLAP_REFERENCE_Stock_00_05;OVERLAP_REFERENCE_Stock_05_15;OVERLAP_REFERENCE_Stock_15_30;OVERLAP_REFERENCE_Stock_30_60;OVERLAP_REFERENCE_Stock_60_100
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-11.996667;-60.746389;EPSG:4326;Brazil;RO;;1997;15.5345148483;29.2892295598;33.1762555918;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9940595285;0.5975971632;78;78;0;false;1;1;1;0;0;15.0466666667;30.0933333333;32.86;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.624444;-60.287222;EPSG:4326;Brazil;RO;;1997;12.7659139262;24.2790911078;30.9649949661;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9958392169;0.4178167511;68.01;68.01;0;false;1;1;1;0;0;12.67;23.72;31.62;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.673889;-60.846944;EPSG:4326;Brazil;RO;;1997;4.4694153275;8.7359418711;11.4646428013;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9970445796;0.2964180829;24.67;24.67;0;false;1;1;1;0;0;4.4166666667;8.8333333333;11.42;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.266111;-60.785278;EPSG:4326;Brazil;RO;;1997;15.9787491358;29.5428114622;28.128439402;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9918366845;0.8230503695;73.65;73.65;0;false;1;1;1;0;0;14.5925;29.185;29.8725;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.266944;-60.938333;EPSG:4326;Brazil;RO;;1997;6.2235580824;11.722862452;13.6435794657;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9936944115;0.6345601301;31.59;31.59;0;false;1;1;1;0;0;6.0266666667;12.0533333333;13.51;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.318056;-60.859722;EPSG:4326;Brazil;RO;;1997;11.66;23.32;32.42;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;67.4;67.4;0;false;1;1;1;0;0;11.66;23.32;32.42;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.316667;-60.820833;EPSG:4326;Brazil;RO;;1997;9.2375;18.475;23.1575;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;50.87;50.87;0;false;1;1;1;0;0;9.2375;18.475;23.1575;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.608889;-61.113889;EPSG:4326;Brazil;RO;;1997;18.4654374742;32.1041897508;23.500372775;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9853396398;1.4878484113;74.07;74.07;0;false;1;1;1;0;0;16.89375;33.7875;23.38875;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.727778;-61.466389;EPSG:4326;Brazil;RO;;1997;8.4050954455;16.614113844;23.1507907106;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9979345086;0.2069766459;48.17;48.17;0;false;1;1;1;0;0;8.3;16.6;23.27;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.704167;-61.473611;EPSG:4326;Brazil;RO;;1997;7.4895181487;13.94539774;15.3950841113;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9936505586;0.6390014415;36.83;36.83;0;false;1;1;1;0;0;7.2;14.4;15.23;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.721111;-61.510556;EPSG:4326;Brazil;RO;;1997;6.723512262;12.67494332;14.641544418;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9933157361;0.6729243901;34.04;34.04;0;false;1;1;1;0;0;6.5166666667;13.0333333333;14.49;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.829167;-61.465833;EPSG:4326;Brazil;RO;;1997;7.8057037477;15.1654523433;19.748843909;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9973746088;0.2632302001;42.72;42.72;0;false;1;1;1;0;0;7.5475;15.095;20.0775;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.831389;-61.493889;EPSG:4326;Brazil;RO;;1997;5.0325;10.065;13.1925;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;28.29;28.29;0;false;1;1;1;0;0;5.0325;10.065;13.1925;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.808889;-61.5225;EPSG:4326;Brazil;RO;;1997;8.12;16.24;23.27;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;47.63;47.63;0;false;1;1;1;0;0;8.12;16.24;23.27;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.855833;-61.545;EPSG:4326;Brazil;RO;;1997;7.9352771407;14.9421585164;16.5425643429;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9951293168;0.4894522848;39.42;39.42;0;false;1;1;1;0;0;7.3925;14.785;17.2425;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.380278;-60.886389;EPSG:4326;Brazil;RO;;1997;12.0333333333;24.0666666667;26.41;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;62.51;62.51;0;false;1;1;1;0;0;12.0333333333;24.0666666667;26.41;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.355;-60.963611;EPSG:4326;Brazil;RO;;1997;8.871280024;16.2946733338;17.6240466421;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9920581311;0.8005447098;42.79;42.79;0;false;1;1;1;0;0;8.77;15.59;18.43;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.359167;-60.972778;EPSG:4326;Brazil;RO;;1997;6.7633333333;13.5266666667;17.51;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;37.8;37.8;0;false;1;1;1;0;0;6.7633333333;13.5266666667;17.51;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.360833;-60.973333;EPSG:4326;Brazil;RO;;1997;5.76;11.52;15.56;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;32.84;32.84;0;false;1;1;1;0;0;5.76;11.52;15.56;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.355556;-61.032222;EPSG:4326;Brazil;RO;;1997;5.145;8.525;10.14;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;23.81;23.81;0;false;1;1;1;0;0;5.145;8.525;10.14;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.176944;-61.466667;EPSG:4326;Brazil;RO;;1997;4.21;8.42;11.42;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;24.05;24.05;0;false;1;1;1;0;0;4.21;8.42;11.42;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.178056;-61.443611;EPSG:4326;Brazil;RO;;1997;10.28;17.37;21.27;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;48.92;48.92;0;false;1;1;1;0;0;10.28;17.37;21.27;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.176389;-61.370833;EPSG:4326;Brazil;RO;;1997;8.37;16.74;23.58;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;48.69;48.69;0;false;1;1;1;0;0;8.37;16.74;23.58;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.176667;-61.336667;EPSG:4326;Brazil;RO;;1997;12.375;19.1;20.175;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;51.65;51.65;0;false;1;1;1;0;0;12.375;19.1;20.175;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.214167;-61.326944;EPSG:4326;Brazil;RO;;1997;4.06;8.12;9.71;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;21.89;21.89;0;false;1;1;1;0;0;4.06;8.12;9.71;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.253889;-61.308333;EPSG:4326;Brazil;RO;;1997;8.9766666667;17.9533333333;19;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;45.93;45.93;0;false;1;1;1;0;0;8.9766666667;17.9533333333;19;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.256944;-61.308611;EPSG:4326;Brazil;RO;;1997;;;;;;1;1;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;0;0;0;false;0.6;0;0;0;0;;;;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.264722;-61.266111;EPSG:4326;Brazil;RO;;1997;8.5133333333;17.0266666667;21.4;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;46.94;46.94;0;false;1;1;1;0;0;8.5133333333;17.0266666667;21.4;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.086667;-61.283333;EPSG:4326;Brazil;RO;;1997;4.73;9.46;7.74;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;21.93;21.93;0;false;1;1;1;0;0;4.73;9.46;7.74;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.086667;-61.292778;EPSG:4326;Brazil;RO;;1997;3.9066666667;7.8133333333;8.6;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;20.32;20.32;0;false;1;1;1;0;0;3.9066666667;7.8133333333;8.6;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.086389;-61.324444;EPSG:4326;Brazil;RO;;1997;11.4166666667;22.8333333333;24.38;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;58.63;58.63;0;false;1;1;1;0;0;11.4166666667;22.8333333333;24.38;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.095278;-61.418333;EPSG:4326;Brazil;RO;;1997;4.8266666667;9.6533333333;8.51;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;22.99;22.99;0;false;1;1;1;0;0;4.8266666667;9.6533333333;8.51;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.09;-61.408333;EPSG:4326;Brazil;RO;;1997;14.62;29.24;22.11;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;65.97;65.97;0;false;1;1;1;0;0;14.62;29.24;22.11;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.086389;-61.365556;EPSG:4326;Brazil;RO;;1997;13.62;27.24;24.63;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;65.49;65.49;0;false;1;1;1;0;0;13.62;27.24;24.63;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.028611;-61.376111;EPSG:4326;Brazil;RO;;1997;17.365;29.225;35.58;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;82.17;82.17;0;false;1;1;1;0;0;17.365;29.225;35.58;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.013611;-61.362222;EPSG:4326;Brazil;RO;;1997;17.05;28.39;34.02;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;79.46;79.46;0;false;1;1;1;0;0;17.05;28.39;34.02;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.016944;-61.322222;EPSG:4326;Brazil;RO;;1997;14.6833333333;29.3666666667;28.34;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;72.39;72.39;0;false;1;1;1;0;0;14.6833333333;29.3666666667;28.34;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.823056;-62.903889;EPSG:4326;Brazil;RO;;1997;4.95;9.9;10;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;24.85;24.85;0;false;1;1;1;0;0;4.95;9.9;10;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.836944;-62.902778;EPSG:4326;Brazil;RO;;1997;4.6064035227;8.6277344852;10.8458619921;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9948318105;0.5195038418;24.08;24.08;0;false;1;1;1;0;0;4.56;8.56;10.96;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.848611;-62.898889;EPSG:4326;Brazil;RO;;1997;6.02;12.04;14.81;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;32.87;32.87;0;false;1;1;1;0;0;6.02;12.04;14.81;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.054444;-62.558333;EPSG:4326;Brazil;RO;;1997;4.9333333333;9.8666666667;10.01;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;24.81;24.81;0;false;1;1;1;0;0;4.9333333333;9.8666666667;10.01;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.046111;-62.559444;EPSG:4326;Brazil;RO;;1997;4.8266666667;9.6533333333;12.45;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;26.93;26.93;0;false;1;1;1;0;0;4.8266666667;9.6533333333;12.45;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.051111;-62.556111;EPSG:4326;Brazil;RO;;1997;5.4266666667;10.8533333333;11.37;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;27.65;27.65;0;false;1;1;1;0;0;5.4266666667;10.8533333333;11.37;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.076111;-62.495;EPSG:4326;Brazil;RO;;1997;8.6;17.2;20.74;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;46.54;46.54;0;false;1;1;1;0;0;8.6;17.2;20.74;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.077778;-62.495;EPSG:4326;Brazil;RO;;1997;6.4133333333;12.8266666667;15.86;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;35.1;35.1;0;false;1;1;1;0;0;6.4133333333;12.8266666667;15.86;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.085278;-62.380278;EPSG:4326;Brazil;RO;;1997;4.4933333333;8.9866666667;11.03;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;24.51;24.51;0;false;1;1;1;0;0;4.4933333333;8.9866666667;11.03;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.012778;-62.343333;EPSG:4326;Brazil;RO;;1997;5.85;11.7;12.98;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;30.53;30.53;0;false;1;1;1;0;0;5.85;11.7;12.98;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.038333;-62.309722;EPSG:4326;Brazil;RO;;1997;17.21;34.42;36.51;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;88.14;88.14;0;false;1;1;1;0;0;17.21;34.42;36.51;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.0475;-62.294167;EPSG:4326;Brazil;RO;;1997;6.97;13.94;14.28;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;35.19;35.19;0;false;1;1;1;0;0;6.97;13.94;14.28;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.051111;-62.2725;EPSG:4326;Brazil;RO;;1997;13.761364468;24.5558500313;20.1627855007;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9878415337;1.2308114072;58.48;58.48;0;false;1;1;1;0;0;12.9566666667;25.9133333333;19.61;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.072778;-62.273056;EPSG:4326;Brazil;RO;;1997;11.5633333333;23.1266666667;19.65;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;54.34;54.34;0;false;1;1;1;0;0;11.5633333333;23.1266666667;19.65;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.103889;-62.247222;EPSG:4326;Brazil;RO;;1997;28.0266666667;56.0533333333;76.46;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;160.54;160.54;0;false;1;1;1;0;0;28.0266666667;56.0533333333;76.46;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.276667;-61.987222;EPSG:4326;Brazil;RO;;1997;22.5633333333;45.1266666667;51.48;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;119.17;119.17;0;false;1;1;1;0;0;22.5633333333;45.1266666667;51.48;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.291667;-61.948889;EPSG:4326;Brazil;RO;;1997;25.74;51.48;74.06;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;151.28;151.28;0;false;1;1;1;0;0;25.74;51.48;74.06;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.206944;-61.754444;EPSG:4326;Brazil;RO;;1997;21.2033333333;42.4066666667;52.36;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;115.97;115.97;0;false;1;1;1;0;0;21.2033333333;42.4066666667;52.36;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.199444;-61.804167;EPSG:4326;Brazil;RO;;1997;10.3885185823;18.1987644668;15.6827169509;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9888532124;1.1272439096;44.27;44.27;0;false;1;1;1;0;0;9.66;19.32;15.29;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.221667;-61.8525;EPSG:4326;Brazil;RO;;1997;16.3633333333;32.7266666667;46.69;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;95.78;95.78;0;false;1;1;1;0;0;16.3633333333;32.7266666667;46.69;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.254722;-61.904722;EPSG:4326;Brazil;RO;;1997;31.1566666667;62.3133333333;60.09;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;153.56;153.56;0;false;1;1;1;0;0;31.1566666667;62.3133333333;60.09;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.272778;-61.945833;EPSG:4326;Brazil;RO;;1997;34.8533333333;69.7066666667;97.47;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;202.03;202.03;0;false;1;1;1;0;0;34.8533333333;69.7066666667;97.47;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.258056;-62.049444;EPSG:4326;Brazil;RO;;1997;4.32;8.64;7.41;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;20.37;20.37;0;false;1;1;1;0;0;4.32;8.64;7.41;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.496389;-61.681111;EPSG:4326;Brazil;RO;;1997;21.4466666667;42.8933333333;39.54;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;103.88;103.88;0;false;1;1;1;0;0;21.4466666667;42.8933333333;39.54;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.477778;-61.516667;EPSG:4326;Brazil;RO;;1997;10.95406578;18.9242846921;16.3216495279;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9859080567;1.4293364585;46.2;46.2;0;false;1;1;1;0;0;10.75;17.73;17.72;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.485833;-61.518333;EPSG:4326;Brazil;RO;;1997;12.18;24.36;22.36;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;58.9;58.9;0;false;1;1;1;0;0;12.18;24.36;22.36;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.433333;-61.550278;EPSG:4326;Brazil;RO;;1997;3.8166666667;7.6333333333;5.97;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;17.42;17.42;0;false;1;1;1;0;0;3.8166666667;7.6333333333;5.97;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.448889;-61.548056;EPSG:4326;Brazil;RO;;1997;14.27;22.48;24.63;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;61.38;61.38;0;false;1;1;1;0;0;14.27;22.48;24.63;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.457222;-61.564444;EPSG:4326;Brazil;RO;;1997;16.74;29.9325;39.5775;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;86.25;86.25;0;false;1;1;1;0;0;16.74;29.9325;39.5775;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.483333;-61.578056;EPSG:4326;Brazil;RO;;1997;19.8366666667;39.6733333333;34.15;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;93.66;93.66;0;false;1;1;1;0;0;19.8366666667;39.6733333333;34.15;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.44;-61.426667;EPSG:4326;Brazil;RO;;1997;7.1;14.2;18.49;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;39.79;39.79;0;false;1;1;1;0;0;7.1;14.2;18.49;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.443056;-61.419722;EPSG:4326;Brazil;RO;;1997;8.6933333333;17.3866666667;17.58;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;43.66;43.66;0;false;1;1;1;0;0;8.6933333333;17.3866666667;17.58;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.4475;-61.413056;EPSG:4326;Brazil;RO;;1997;17.2475;34.495;33.9675;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;85.71;85.71;0;false;1;1;1;0;0;17.2475;34.495;33.9675;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.485739;-61.306907;EPSG:4326;Brazil;RO;;1997;2.7733333333;5.5466666667;6.2;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;14.52;14.52;0;false;1;1;1;0;0;2.7733333333;5.5466666667;6.2;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.520278;-61.3975;EPSG:4326;Brazil;RO;;1997;1.8133333333;3.6266666667;4.54;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;9.98;9.98;0;false;1;1;1;0;0;1.8133333333;3.6266666667;4.54;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.502222;-61.605833;EPSG:4326;Brazil;RO;;1997;5.9633333333;11.9266666667;11.25;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;29.14;29.14;0;false;1;1;1;0;0;5.9633333333;11.9266666667;11.25;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.495556;-61.684444;EPSG:4326;Brazil;RO;;1997;23.6333333333;47.2666666667;51.36;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;122.26;122.26;0;false;1;1;1;0;0;23.6333333333;47.2666666667;51.36;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.5175;-61.750278;EPSG:4326;Brazil;RO;;1997;32.1833333333;64.3666666667;95.64;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;192.19;192.19;0;false;1;1;1;0;0;32.1833333333;64.3666666667;95.64;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.525;-61.828056;EPSG:4326;Brazil;RO;;1997;12.4066666667;24.8133333333;35.19;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;72.41;72.41;0;false;1;1;1;0;0;12.4066666667;24.8133333333;35.19;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.500278;-61.877222;EPSG:4326;Brazil;RO;;1997;1.93;3.86;4.67;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;10.46;10.46;0;false;1;1;1;0;0;1.93;3.86;4.67;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.906667;-62.042222;EPSG:4326;Brazil;RO;;1997;15.19;30.38;33.38;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;78.95;78.95;0;false;1;1;1;0;0;15.19;30.38;33.38;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.904167;-62.071389;EPSG:4326;Brazil;RO;;1997;19.9344953214;35.4217477825;28.7137568962;;;3;3;0;false;equal_area_spline;true;applied;0.1;0.9876524632;1.2501904547;84.07;84.07;0;false;1;1;1;0;0;18.7233333333;37.4466666667;27.9;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.966944;-62.145833;EPSG:4326;Brazil;RO;;1997;27.39;54.78;53.98;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;136.15;136.15;0;false;1;1;1;0;0;27.39;54.78;53.98;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.996944;-62.161944;EPSG:4326;Brazil;RO;;1997;30.8566666667;61.7133333333;63.1;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;155.67;155.67;0;false;1;1;1;0;0;30.8566666667;61.7133333333;63.1;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.808056;-62.278056;EPSG:4326;Brazil;RO;;1997;7.17;14.34;13.43;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;34.94;34.94;0;false;1;1;1;0;0;7.17;14.34;13.43;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.817222;-62.286389;EPSG:4326;Brazil;RO;;1997;5.4133333333;10.8266666667;13.19;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;29.43;29.43;0;false;1;1;1;0;0;5.4133333333;10.8266666667;13.19;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.840833;-62.286667;EPSG:4326;Brazil;RO;;1997;9.68;19.36;21.2;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;50.24;50.24;0;false;1;1;1;0;0;9.68;19.36;21.2;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.001667;-62.256667;EPSG:4326;Brazil;RO;;1997;30.9666666667;61.9333333333;89.21;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;182.11;182.11;0;false;1;1;1;0;0;30.9666666667;61.9333333333;89.21;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-13.007222;-62.250278;EPSG:4326;Brazil;RO;;1997;30.6333333333;61.2666666667;88.58;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;180.48;180.48;0;false;1;1;1;0;0;30.6333333333;61.2666666667;88.58;;
mapbiomas_soc;doi:10.60502/SoilData/IUZOAK;-12.998056;-62.153611;EPSG:4326;Brazil;RO;;1997;29.5666666667;59.1333333333;60.24;;;2;2;0;false;mass_preserving_overlap;false;insufficient_layers;0.1;;;148.94;148.94;0;false;1;1;1;0;0;29.5666666667;59.1333333333;60.24;;
